* FEAR Boundary condition specification file
* * BC id = Boundary condition id input into Patran and appearing in the .ntl file
* * BC Type = BC type input into Patran
* * Flag1 = 0 for constant, read next line for constant value, 1 for function of time read the time dependant values into a vector
* * Flag2 = 0 unless this BC is a trajectory, 1 = POST style trajectory, 2 = CMA/FIAT style trajectory, 3 = time vs generic BC value  
* * FLAG3 = real number for constant spatial multipler, -1 for node based spatial field, -2 coordinate based spatial field, follows trajectory
* * Flag4 = 0 for scalar, 1 for vector --> only supported for BC's not a f(t), future upgrade will make vector BC types f(t)
* BC id   BCType   Flag1   Flag2  Flag3   Flag4
* BC #4 Aerodynamic heating in TPS surface
400   4   1   2  -1    0
1   1   0.21
470	1373.754567	0	0.021470581	0.174657728	0.5
475	1287.068306	0	0.021128404	0.182033518	0.5
480	1240.389257	0	0.021071385	0.18947429	0.5
485	1201.655809	0	0.021056686	0.19702073	0.5
490	1166.13573	0	0.021048669	0.204676707	0.5
495	1132.952223	0	0.021042208	0.212441721	0.5
500	1064.215037	0	0.020671532	0.220223293	0.5
505	1032.021578	0	0.020623334	0.2280491	0.5
510	1005.328638	0	0.020614112	0.235967941	0.5
515	980.4325172	0	0.020609844	0.243983909	0.5
520	956.7906574	0	0.020606545	0.252097848	0.5
525	903.7006399	0	0.02026158	0.260216826	0.5
530	880.2284933	0	0.020225315	0.268373916	0.5
535	860.3252109	0	0.020220045	0.276617642	0.5
540	841.4093983	0	0.020218073	0.284952744	0.5
545	823.1720553	0	0.020216588	0.293379694	0.5
550	805.5471051	0	0.020215211	0.301897751	0.5
555	760.3030384	0	0.019846594	0.310400143	0.5
560	742.4847287	0	0.019815966	0.318932814	0.5
565	727.2488807	0	0.0198126	0.327548585	0.5
570	712.6366647	0	0.019811436	0.336251678	0.5
575	698.4773655	0	0.019810499	0.345043016	0.5
580	684.7406249	0	0.019809616	0.353922003	0.5
585	671.4075992	0	0.019808767	0.362888512	0.5
590	632.9351843	0	0.019417661	0.371818684	0.5
595	619.523638	0	0.019392411	0.380771555	0.5
600	607.9514221	0	0.019390247	0.389804667	0.5
605	596.7864942	0	0.01938953	0.398921538	0.5
610	585.9310158	0	0.019388928	0.408122625	0.5
615	575.3688521	0	0.019388374	0.417408877	0.5
620	565.0892384	0	0.019387839	0.426779303	0.5
625	555.0822679	0	0.019387308	0.436233418	0.5
630	522.6853697	0	0.018977371	0.445628608	0.5
635	512.7324972	0	0.018957466	0.455040349	0.5
640	504.0328883	0	0.018956155	0.464529161	0.5
645	495.5984815	0	0.018955726	0.474098607	0.5
650	487.3773842	0	0.018955362	0.483749347	0.5
655	479.361088	0	0.018955009	0.493480603	0.5
660	471.5431363	0	0.018954675	0.503292996	0.5
665	463.9177783	0	0.018954344	0.513185681	0.5
670	456.4790982	0	0.018954036	0.52315961	0.5
675	429.7193664	0	0.018535355	0.533050868	0.5
680	422.4341113	0	0.018520589	0.542955331	0.5
685	415.9579045	0	0.018519846	0.552933051	0.5
690	409.6553063	0	0.018519598	0.562987763	0.5
695	403.5007681	0	0.018519387	0.573120465	0.5
700	397.4897548	0	0.018519172	0.583329119	0.5
705	391.6183172	0	0.018518972	0.593615011	0.5
710	385.8826612	0	0.018518767	0.60397684	0.5
715	380.2792677	0	0.018518585	0.61441626	0.5
720	374.8045706	0	0.018518406	0.62493184	0.5
725	352.6493278	0	0.01808992	0.635340662	0.5
730	347.3737707	0	0.018079308	0.645755303	0.5
735	342.6057508	0	0.018078933	0.656241643	0.5
740	337.9527722	0	0.018078797	0.666799489	0.5
745	333.4028152	0	0.018078681	0.677430305	0.5
750	328.9532098	0	0.018078578	0.688133959	0.5
755	324.6013	0	0.018078466	0.698908892	0.5
760	320.3450117	0	0.018078352	0.709754941	0.5
765	316.1817488	0	0.018078263	0.72067466	0.5
770	312.1094217	0	0.018078172	0.731665271	0.5
775	308.1259156	0	0.018078075	0.742726401	0.5
780	289.9774031	0	0.01764747	0.753658214	0.5
785	286.1974474	0	0.017640221	0.76458886	0.5
790	282.724727	0	0.017640061	0.775588303	0.5
795	279.3290596	0	0.017640019	0.786654727	0.5
800	276.0050542	0	0.017639948	0.797785097	0.5
805	272.7508947	0	0.017639913	0.808985343	0.5
810	269.56513	0	0.017639885	0.820252684	0.5
815	266.4462317	0	0.017639845	0.831584914	0.5
820	263.3927229	0	0.017639803	0.842982795	0.5
825	260.4030621	0	0.017639777	0.854448199	0.5
830	257.4760463	0	0.017639749	0.865978281	0.5
835	254.6101358	0	0.017639731	0.877574718	0.5
840	239.6098402	0	0.017205466	0.8890111	0.5
845	236.9275494	0	0.017200677	0.900444347	0.5
850	234.4292706	0	0.017200608	0.911935924	0.5
855	231.9832365	0	0.01720062	0.923491524	0.5
860	229.5869143	0	0.017200618	0.935106024	0.5
865	227.2393581	0	0.017200629	0.946782196	0.5
870	224.9395255	0	0.017200635	0.958517782	0.5
875	222.6863534	0	0.017200649	0.970314564	0.5
880	220.479091	0	0.017200661	0.982170135	0.5
-885	218.4440054	0	0.017200673	0.99337519	0.5
3    1.0
10    0.9996277697573799
11    0.998511356140226
12    0.9966515902743613
13    0.9940498566819853
14    0.9907080922509532
15    0.9866287847928386
16    0.9818149711908369
17    0.9762702351389716
18    0.9699987044741372
19    0.9630050481030683
20    0.9552944725265882
21    0.9468727179635108
22    0.937746054077329
23    0.9279212753087045
24    0.9174056958171948
25    0.9062071440362134
26    0.894333956845039
27    0.8817949733624082
1    0.8685995283660157
28    0.8649190218898886
29    0.8612385154137614
30    0.8575580089376342
31    0.853877502461507
32    0.8501969959853798
33    0.8465164895092526
34    0.8428359830331255
35    0.8391554765569983
36    0.835474970080871
37    0.8317944636047439
38    0.8281139571286167
39    0.8244334506524895
40    0.8207529441763624
41    0.8170724377002352
42    0.813391931224108
43    0.8097114247479807
44    0.8060309182718536
45    0.8023504117957264
46    0.7986699053195992
47    0.7949893988434721
48    0.7913088923673448
49    0.7876283858912176
50    0.7839478794150905
51    0.7802673729389633
52    0.7765868664628361
53    0.772906359986709
54    0.7692258535105818
55    0.7655453470344545
56    0.7618648405583274
57    0.7581843340822002
58    0.754503827606073
59    0.7508233211299459
60    0.7471428146538186
61    0.7434623081776914
62    0.7397818017015643
63    0.7361012952254371
64    0.7324207887493099
65    0.7287402822731828
66    0.7250597757970556
67    0.7213792693209283
68    0.7176987628448012
69    0.714018256368674
70    0.7103377498925468
71    0.7066572434164196
72    0.7029767369402924
73    0.6992962304641652
74    0.6956157239880381
75    0.6919352175119109
76    0.6882547110357837
77    0.6845742045596566
78    0.6808936980835294
79    0.6772131916074021
80    0.673532685131275
81    0.6698521786551478
82    0.6661716721790206
83    0.6624911657028933
84    0.6588106592267662
85    0.655130152750639
-2    0.6514496462745119
* BC #6 Radiation outward for TPS surface (constant view factors)
600   6   1   3    1.0    0
0	445.2352295
5	445.2352295
10	416.8745117
15	386.0167236
20	355.3605042
25	326.5667725
30	300.4839783
35	277.4196167
40	257.3641357
45	240.1462097
50	225.5260773
55	213.2003784
60	202.8878479
65	194.3979797
70	187.6139679
75	182.4828644
80	179.0162659
85	177.2142639
90	176.8492584
95	177.6691742
100	179.4326477
105	181.8805389
110	184.7117615
115	187.5686188
120	190.2127533
125	192.6229248
130	194.8094482
135	196.8002777
140	198.6405182
145	200.3916779
150	202.1310272
155	203.9508362
160	205.9595947
165	208.283432
170	211.0707092
175	214.404953
180	217.8804016
185	221.4243469
190	225.038208
195	228.7205048
200	232.4641113
205	236.2538147
210	240.0641327
215	243.85849
220	247.5853577
225	251.1763763
230	254.54953
235	257.585968
240	260.1052856
245	261.9223938
250	262.8717957
255	262.8220825
260	261.6856384
265	259.5100403
270	256.5727234
275	253.1617279
280	249.5247192
285	245.8609314
290	242.3231049
295	239.0242615
300	236.0446167
305	233.432785
310	231.1360779
315	229.0612335
320	227.1169434
325	225.2478943
330	223.4322357
335	221.655899
340	219.9173431
345	218.2153931
350	216.5525513
355	214.9282837
360	213.3441162
365	211.7978516
370	210.2893219
375	208.8153839
380	207.3864136
385	206.0544891
390	204.8680878
395	203.8548584
400	203.0289764
405	202.4068146
410	201.9919586
415	201.7848053
420	201.787796
425	201.9994965
430	202.4218903
435	203.0528717
440	203.8930359
445	204.9359131
450	206.1576843
455	207.5218658
460	209.0089722
465	210.6104584
470	212.3130493
475	214.0853271
480	215.9182892
485	217.8107452
490	219.7533875
495	221.7359467
500	223.7250671
505	225.718277
510	227.7189178
515	229.7189484
520	231.7090759
525	233.6580048
530	235.565918
535	237.4354706
540	239.2588501
545	241.0306549
550	242.7513123
555	244.4015808
